"","1","1","1"
"4172",51,"dugtrio","mud-slap"
"4173",51,"dugtrio","sandstorm"
"4174",51,"dugtrio","endure"
"4175",51,"dugtrio","swagger"
"4176",51,"dugtrio","attract"
"4177",51,"dugtrio","sleep-talk"
"4178",51,"dugtrio","return"
"4179",51,"dugtrio","frustration"
"4180",51,"dugtrio","magnitude"
"4181",51,"dugtrio","hidden-power"
"4182",51,"dugtrio","sunny-day"
"4183",51,"dugtrio","rock-smash"
"4184",51,"dugtrio","uproar"
"4185",51,"dugtrio","facade"
"4186",51,"dugtrio","secret-power"
"4187",51,"dugtrio","astonish"
"4188",51,"dugtrio","rock-tomb"
"4189",51,"dugtrio","sand-tomb"
"4190",51,"dugtrio","aerial-ace"
"4191",51,"dugtrio","natural-gift"
"4192",51,"dugtrio","sucker-punch"
"4193",51,"dugtrio","night-slash"
"4194",51,"dugtrio","earth-power"
"4195",51,"dugtrio","giga-impact"
"4196",51,"dugtrio","shadow-claw"
"4197",51,"dugtrio","mud-bomb"
"4198",51,"dugtrio","stone-edge"
"4199",51,"dugtrio","captivate"
"4200",51,"dugtrio","stealth-rock"
"4201",51,"dugtrio","hone-claws"
"4202",51,"dugtrio","sludge-wave"
"4203",51,"dugtrio","round"
"4204",51,"dugtrio","echoed-voice"
"4205",51,"dugtrio","bulldoze"
"4206",51,"dugtrio","rototiller"
"4207",51,"dugtrio","confide"
"4208",49,"venomoth","razor-wind"
"4209",49,"venomoth","gust"
"4210",49,"venomoth","whirlwind"
"4211",49,"venomoth","tackle"
"4212",49,"venomoth","take-down"
"4213",49,"venomoth","double-edge"
"4214",49,"venomoth","supersonic"
"4215",49,"venomoth","disable"
"4216",49,"venomoth","psybeam"
"4217",49,"venomoth","hyper-beam"
"4218",49,"venomoth","mega-drain"
"4219",49,"venomoth","solar-beam"
"4220",49,"venomoth","poison-powder"
"4221",49,"venomoth","stun-spore"
"4222",49,"venomoth","sleep-powder"
"4223",49,"venomoth","string-shot"
"4224",49,"venomoth","toxic"
"4225",49,"venomoth","confusion"
"4226",49,"venomoth","psychic"
"4227",49,"venomoth","rage"
"4228",49,"venomoth","teleport"
"4229",49,"venomoth","mimic"
"4230",49,"venomoth","double-team"
"4231",49,"venomoth","reflect"
"4232",49,"venomoth","bide"
"4233",49,"venomoth","swift"
"4234",49,"venomoth","leech-life"
"4235",49,"venomoth","flash"
"4236",49,"venomoth","psywave"
"4237",49,"venomoth","rest"
"4238",49,"venomoth","substitute"
"4239",49,"venomoth","thief"
"4240",49,"venomoth","snore"
"4241",49,"venomoth","curse"
"4242",49,"venomoth","protect"
"4243",49,"venomoth","sludge-bomb"
"4244",49,"venomoth","foresight"
"4245",49,"venomoth","giga-drain"
"4246",49,"venomoth","endure"
"4247",49,"venomoth","swagger"
"4248",49,"venomoth","attract"
"4249",49,"venomoth","sleep-talk"
"4250",49,"venomoth","return"
"4251",49,"venomoth","frustration"
"4252",49,"venomoth","sweet-scent"
"4253",49,"venomoth","hidden-power"
"4254",49,"venomoth","twister"
"4255",49,"venomoth","sunny-day"
"4256",49,"venomoth","facade"
"4257",49,"venomoth","skill-swap"
"4258",49,"venomoth","secret-power"
"4259",49,"venomoth","poison-fang"
"4260",49,"venomoth","air-cutter"
"4261",49,"venomoth","silver-wind"
"4262",49,"venomoth","signal-beam"
"4263",49,"venomoth","aerial-ace"
"4264",49,"venomoth","roost"
"4265",49,"venomoth","natural-gift"
"4266",49,"venomoth","tailwind"
"4267",49,"venomoth","u-turn"
"4268",49,"venomoth","bug-buzz"
"4269",49,"venomoth","energy-ball"
"4270",49,"venomoth","giga-impact"
"4271",49,"venomoth","zen-headbutt"
"4272",49,"venomoth","defog"
"4273",49,"venomoth","captivate"
"4274",49,"venomoth","bug-bite"
"4275",49,"venomoth","ominous-wind"
"4276",49,"venomoth","venoshock"
"4277",49,"venomoth","quiver-dance"
"4278",49,"venomoth","round"
"4279",49,"venomoth","acrobatics"
"4280",49,"venomoth","struggle-bug"
"4281",49,"venomoth","confide"
"4282",49,"venomoth","infestation"
"4283",47,"parasect","scratch"
"4284",47,"parasect","swords-dance"
"4285",47,"parasect","cut"
"4286",47,"parasect","body-slam"
"4287",47,"parasect","take-down"
"4288",47,"parasect","double-edge"
"4289",47,"parasect","hyper-beam"
"4290",47,"parasect","counter"
"4291",47,"parasect","absorb"
"4292",47,"parasect","mega-drain"
"4293",47,"parasect","growth"
"4294",47,"parasect","solar-beam"
"4295",47,"parasect","poison-powder"
"4296",47,"parasect","stun-spore"
"4297",47,"parasect","string-shot"
"4298",47,"parasect","dig"
"4299",47,"parasect","toxic"
"4300",47,"parasect","rage"
"4301",47,"parasect","mimic"
"4302",47,"parasect","double-team"
"4303",47,"parasect","light-screen"
"4304",47,"parasect","reflect"
"4305",47,"parasect","bide"
"4306",47,"parasect","skull-bash"
"4307",47,"parasect","leech-life"
"4308",47,"parasect","spore"
"4309",47,"parasect","flash"
"4310",47,"parasect","rest"
"4311",47,"parasect","slash"
"4312",47,"parasect","substitute"
"4313",47,"parasect","thief"
"4314",47,"parasect","snore"
"4315",47,"parasect","curse"
"4316",47,"parasect","protect"
"4317",47,"parasect","sludge-bomb"
"4318",47,"parasect","giga-drain"
"4319",47,"parasect","endure"
"4320",47,"parasect","false-swipe"
"4321",47,"parasect","swagger"
"4322",47,"parasect","fury-cutter"
"4323",47,"parasect","attract"
"4324",47,"parasect","sleep-talk"
"4325",47,"parasect","return"
"4326",47,"parasect","frustration"
"4327",47,"parasect","sweet-scent"
"4328",47,"parasect","synthesis"
"4329",47,"parasect","hidden-power"
"4330",47,"parasect","sunny-day"
"4331",47,"parasect","rock-smash"
"4332",47,"parasect","facade"
"4333",47,"parasect","nature-power"
"4334",47,"parasect","brick-break"
"4335",47,"parasect","knock-off"
"4336",47,"parasect","secret-power"
"4337",47,"parasect","aromatherapy"
"4338",47,"parasect","bullet-seed"
"4339",47,"parasect","aerial-ace"
"4340",47,"parasect","natural-gift"
"4341",47,"parasect","worry-seed"
"4342",47,"parasect","seed-bomb"
"4343",47,"parasect","x-scissor"
"4344",47,"parasect","energy-ball"
"4345",47,"parasect","giga-impact"
"4346",47,"parasect","cross-poison"
"4347",47,"parasect","captivate"
"4348",47,"parasect","grass-knot"
"4349",47,"parasect","bug-bite"
"4350",47,"parasect","hone-claws"
"4351",47,"parasect","venoshock"
"4352",47,"parasect","rage-powder"
"4353",47,"parasect","after-you"
"4354",47,"parasect","round"
"4355",47,"parasect","struggle-bug"
"4356",47,"parasect","confide"
"4357",45,"vileplume","swords-dance"
"4358",45,"vileplume","cut"
"4359",45,"vileplume","body-slam"
"4360",45,"vileplume","take-down"
"4361",45,"vileplume","double-edge"
"4362",45,"vileplume","acid"
"4363",45,"vileplume","hyper-beam"
"4364",45,"vileplume","absorb"
"4365",45,"vileplume","mega-drain"
"4366",45,"vileplume","solar-beam"
"4367",45,"vileplume","poison-powder"
"4368",45,"vileplume","stun-spore"
"4369",45,"vileplume","sleep-powder"
"4370",45,"vileplume","petal-dance"
"4371",45,"vileplume","toxic"
"4372",45,"vileplume","rage"
"4373",45,"vileplume","mimic"
"4374",45,"vileplume","double-team"
"4375",45,"vileplume","reflect"
"4376",45,"vileplume","bide"
"4377",45,"vileplume","flash"
"4378",45,"vileplume","rest"
"4379",45,"vileplume","substitute"
"4380",45,"vileplume","snore"
"4381",45,"vileplume","curse"
"4382",45,"vileplume","protect"
"4383",45,"vileplume","sludge-bomb"
"4384",45,"vileplume","giga-drain"
"4385",45,"vileplume","endure"
"4386",45,"vileplume","swagger"
"4387",45,"vileplume","attract"
"4388",45,"vileplume","sleep-talk"
"4389",45,"vileplume","return"
"4390",45,"vileplume","frustration"
"4391",45,"vileplume","safeguard"
"4392",45,"vileplume","sweet-scent"
"4393",45,"vileplume","synthesis"
"4394",45,"vileplume","hidden-power"
"4395",45,"vileplume","sunny-day"
"4396",45,"vileplume","facade"
"4397",45,"vileplume","nature-power"
"4398",45,"vileplume","secret-power"
"4399",45,"vileplume","aromatherapy"
"4400",45,"vileplume","bullet-seed"
"4401",45,"vileplume","natural-gift"
"4402",45,"vileplume","fling"
"4403",45,"vileplume","gastro-acid"
"4404",45,"vileplume","worry-seed"
"4405",45,"vileplume","seed-bomb"
"4406",45,"vileplume","drain-punch"
"4407",45,"vileplume","energy-ball"
"4408",45,"vileplume","giga-impact"
"4409",45,"vileplume","captivate"
"4410",45,"vileplume","grass-knot"
"4411",45,"vileplume","venoshock"
"4412",45,"vileplume","after-you"
"4413",45,"vileplume","round"
"4414",45,"vileplume","petal-blizzard"
"4415",45,"vileplume","confide"
"4416",45,"vileplume","dazzling-gleam"
"4417",45,"vileplume","infestation"
"4418",44,"gloom","swords-dance"
"4419",44,"gloom","cut"
"4420",44,"gloom","take-down"
"4421",44,"gloom","double-edge"
"4422",44,"gloom","acid"
"4423",44,"gloom","absorb"
"4424",44,"gloom","mega-drain"
"4425",44,"gloom","growth"
"4426",44,"gloom","solar-beam"
"4427",44,"gloom","poison-powder"
"4428",44,"gloom","stun-spore"
"4429",44,"gloom","sleep-powder"
"4430",44,"gloom","petal-dance"
"4431",44,"gloom","toxic"
"4432",44,"gloom","rage"
"4433",44,"gloom","mimic"
"4434",44,"gloom","double-team"
"4435",44,"gloom","reflect"
"4436",44,"gloom","bide"
"4437",44,"gloom","flash"
"4438",44,"gloom","rest"
"4439",44,"gloom","substitute"
"4440",44,"gloom","snore"
"4441",44,"gloom","curse"
"4442",44,"gloom","protect"
"4443",44,"gloom","sludge-bomb"
"4444",44,"gloom","giga-drain"
"4445",44,"gloom","endure"
"4446",44,"gloom","swagger"
"4447",44,"gloom","attract"
"4448",44,"gloom","sleep-talk"
"4449",44,"gloom","return"
"4450",44,"gloom","frustration"
"4451",44,"gloom","sweet-scent"
"4452",44,"gloom","synthesis"
"4453",44,"gloom","moonlight"
"4454",44,"gloom","hidden-power"
"4455",44,"gloom","sunny-day"
"4456",44,"gloom","facade"
"4457",44,"gloom","nature-power"
"4458",44,"gloom","secret-power"
"4459",44,"gloom","bullet-seed"
"4460",44,"gloom","natural-gift"
"4461",44,"gloom","fling"
"4462",44,"gloom","gastro-acid"
"4463",44,"gloom","lucky-chant"
"4464",44,"gloom","worry-seed"
"4465",44,"gloom","seed-bomb"
"4466",44,"gloom","drain-punch"
"4467",44,"gloom","energy-ball"
"4468",44,"gloom","captivate"
"4469",44,"gloom","grass-knot"
"4470",44,"gloom","venoshock"
"4471",44,"gloom","after-you"
"4472",44,"gloom","round"
"4473",44,"gloom","petal-blizzard"
"4474",44,"gloom","grassy-terrain"
"4475",44,"gloom","confide"
"4476",44,"gloom","dazzling-gleam"
"4477",44,"gloom","infestation"
"4478",42,"golbat","razor-wind"
"4479",42,"golbat","wing-attack"
"4480",42,"golbat","whirlwind"
"4481",42,"golbat","fly"
"4482",42,"golbat","take-down"
"4483",42,"golbat","double-edge"
"4484",42,"golbat","bite"
"4485",42,"golbat","supersonic"
"4486",42,"golbat","hyper-beam"
"4487",42,"golbat","absorb"
"4488",42,"golbat","mega-drain"
"4489",42,"golbat","toxic"
"4490",42,"golbat","rage"
"4491",42,"golbat","mimic"
"4492",42,"golbat","screech"
"4493",42,"golbat","double-team"
"4494",42,"golbat","confuse-ray"
"4495",42,"golbat","haze"
"4496",42,"golbat","bide"
"4497",42,"golbat","swift"
"4498",42,"golbat","leech-life"
"4499",42,"golbat","rest"
"4500",42,"golbat","super-fang"
"4501",42,"golbat","substitute"
"4502",42,"golbat","thief"
"4503",42,"golbat","snore"
"4504",42,"golbat","curse"
"4505",42,"golbat","protect"
"4506",42,"golbat","sludge-bomb"
"4507",42,"golbat","detect"
"4508",42,"golbat","giga-drain"
"4509",42,"golbat","endure"
"4510",42,"golbat","swagger"
"4511",42,"golbat","steel-wing"
"4512",42,"golbat","mean-look"
"4513",42,"golbat","attract"
"4514",42,"golbat","sleep-talk"
"4515",42,"golbat","return"
"4516",42,"golbat","frustration"
"4517",42,"golbat","hidden-power"
"4518",42,"golbat","twister"
"4519",42,"golbat","rain-dance"
"4520",42,"golbat","sunny-day"
"4521",42,"golbat","shadow-ball"
"4522",42,"golbat","uproar"
"4523",42,"golbat","heat-wave"
"4524",42,"golbat","torment"
"4525",42,"golbat","facade"
"4526",42,"golbat","taunt"
"4527",42,"golbat","snatch"
"4528",42,"golbat","secret-power"
"4529",42,"golbat","poison-fang"
"4530",42,"golbat","astonish"
"4531",42,"golbat","air-cutter"
"4532",42,"golbat","aerial-ace"
"4533",42,"golbat","roost"
"4534",42,"golbat","natural-gift"
"4535",42,"golbat","pluck"
"4536",42,"golbat","tailwind"
"4537",42,"golbat","u-turn"
"4538",42,"golbat","payback"
"4539",42,"golbat","air-slash"
"4540",42,"golbat","giga-impact"
"4541",42,"golbat","zen-headbutt"
"4542",42,"golbat","defog"
"4543",42,"golbat","captivate"
"4544",42,"golbat","ominous-wind"
"4545",42,"golbat","venoshock"
"4546",42,"golbat","round"
"4547",42,"golbat","quick-guard"
"4548",42,"golbat","acrobatics"
"4549",42,"golbat","confide"
"4550",40,"wigglytuff","double-slap"
"4551",40,"wigglytuff","mega-punch"
"4552",40,"wigglytuff","fire-punch"
"4553",40,"wigglytuff","ice-punch"
"4554",40,"wigglytuff","thunder-punch"
"4555",40,"wigglytuff","mega-kick"
"4556",40,"wigglytuff","headbutt"
"4557",40,"wigglytuff","body-slam"
"4558",40,"wigglytuff","take-down"
"4559",40,"wigglytuff","double-edge"
"4560",40,"wigglytuff","sing"
"4561",40,"wigglytuff","disable"
"4562",40,"wigglytuff","flamethrower"
"4563",40,"wigglytuff","water-gun"
"4564",40,"wigglytuff","ice-beam"
"4565",40,"wigglytuff","blizzard"
"4566",40,"wigglytuff","bubble-beam"
"4567",40,"wigglytuff","hyper-beam"
"4568",40,"wigglytuff","submission"
"4569",40,"wigglytuff","counter"
"4570",40,"wigglytuff","seismic-toss"
"4571",40,"wigglytuff","strength"
"4572",40,"wigglytuff","solar-beam"
"4573",40,"wigglytuff","thunderbolt"
"4574",40,"wigglytuff","thunder-wave"
"4575",40,"wigglytuff","thunder"
"4576",40,"wigglytuff","dig"
"4577",40,"wigglytuff","toxic"
"4578",40,"wigglytuff","psychic"
"4579",40,"wigglytuff","rage"
"4580",40,"wigglytuff","teleport"
"4581",40,"wigglytuff","mimic"
"4582",40,"wigglytuff","double-team"
"4583",40,"wigglytuff","defense-curl"
"4584",40,"wigglytuff","light-screen"
"4585",40,"wigglytuff","reflect"
"4586",40,"wigglytuff","bide"
"4587",40,"wigglytuff","fire-blast"
"4588",40,"wigglytuff","skull-bash"
"4589",40,"wigglytuff","dream-eater"
"4590",40,"wigglytuff","flash"
"4591",40,"wigglytuff","psywave"
"4592",40,"wigglytuff","rest"
"4593",40,"wigglytuff","tri-attack"
"4594",40,"wigglytuff","substitute"
"4595",40,"wigglytuff","nightmare"
"4596",40,"wigglytuff","snore"
"4597",40,"wigglytuff","curse"
"4598",40,"wigglytuff","protect"
"4599",40,"wigglytuff","mud-slap"
"4600",40,"wigglytuff","zap-cannon"
"4601",40,"wigglytuff","icy-wind"
"4602",40,"wigglytuff","detect"
"4603",40,"wigglytuff","endure"
"4604",40,"wigglytuff","rollout"
"4605",40,"wigglytuff","swagger"
"4606",40,"wigglytuff","attract"
"4607",40,"wigglytuff","sleep-talk"
"4608",40,"wigglytuff","heal-bell"
"4609",40,"wigglytuff","return"
"4610",40,"wigglytuff","frustration"
"4611",40,"wigglytuff","safeguard"
"4612",40,"wigglytuff","pain-split"
"4613",40,"wigglytuff","dynamic-punch"
"4614",40,"wigglytuff","hidden-power"
"4615",40,"wigglytuff","rain-dance"
"4616",40,"wigglytuff","sunny-day"
"4617",40,"wigglytuff","psych-up"
"4618",40,"wigglytuff","shadow-ball"
"4619",40,"wigglytuff","facade"
"4620",40,"wigglytuff","focus-punch"
"4621",40,"wigglytuff","helping-hand"
"4622",40,"wigglytuff","role-play"
"4623",40,"wigglytuff","magic-coat"
"4624",40,"wigglytuff","recycle"
"4625",40,"wigglytuff","brick-break"
"4626",40,"wigglytuff","knock-off"
"4627",40,"wigglytuff","endeavor"
"4628",40,"wigglytuff","snatch"
"4629",40,"wigglytuff","secret-power"
"4630",40,"wigglytuff","hyper-voice"
"4631",40,"wigglytuff","bounce"
"4632",40,"wigglytuff","covet"
"4633",40,"wigglytuff","shock-wave"
"4634",40,"wigglytuff","water-pulse"
"4635",40,"wigglytuff","gravity"
"4636",40,"wigglytuff","gyro-ball"
"4637",40,"wigglytuff","natural-gift"
"4638",40,"wigglytuff","fling"
"4639",40,"wigglytuff","last-resort"
"4640",40,"wigglytuff","drain-punch"
"4641",40,"wigglytuff","focus-blast"
"4642",40,"wigglytuff","giga-impact"
"4643",40,"wigglytuff","captivate"
"4644",40,"wigglytuff","stealth-rock"
"4645",40,"wigglytuff","grass-knot"
"4646",40,"wigglytuff","charge-beam"
"4647",40,"wigglytuff","magic-room"
"4648",40,"wigglytuff","round"
"4649",40,"wigglytuff","echoed-voice"
"4650",40,"wigglytuff","incinerate"
"4651",40,"wigglytuff","retaliate"
"4652",40,"wigglytuff","work-up"
"4653",40,"wigglytuff","wild-charge"
"4654",40,"wigglytuff","play-rough"
"4655",40,"wigglytuff","confide"
"4656",40,"wigglytuff","dazzling-gleam"
"4657",40,"wigglytuff","power-up-punch"
"4658",39,"jigglypuff","pound"
"4659",39,"jigglypuff","double-slap"
"4660",39,"jigglypuff","mega-punch"
"4661",39,"jigglypuff","fire-punch"
"4662",39,"jigglypuff","ice-punch"
"4663",39,"jigglypuff","thunder-punch"
"4664",39,"jigglypuff","mega-kick"
"4665",39,"jigglypuff","headbutt"
"4666",39,"jigglypuff","body-slam"
"4667",39,"jigglypuff","take-down"
"4668",39,"jigglypuff","double-edge"
"4669",39,"jigglypuff","sing"
"4670",39,"jigglypuff","disable"
"4671",39,"jigglypuff","flamethrower"
"4672",39,"jigglypuff","water-gun"
"4673",39,"jigglypuff","ice-beam"
"4674",39,"jigglypuff","blizzard"
"4675",39,"jigglypuff","bubble-beam"
"4676",39,"jigglypuff","submission"
"4677",39,"jigglypuff","counter"
"4678",39,"jigglypuff","seismic-toss"
"4679",39,"jigglypuff","strength"
"4680",39,"jigglypuff","solar-beam"
"4681",39,"jigglypuff","thunderbolt"
"4682",39,"jigglypuff","thunder-wave"
"4683",39,"jigglypuff","thunder"
"4684",39,"jigglypuff","dig"
"4685",39,"jigglypuff","toxic"
"4686",39,"jigglypuff","psychic"
"4687",39,"jigglypuff","rage"
"4688",39,"jigglypuff","teleport"
"4689",39,"jigglypuff","mimic"
"4690",39,"jigglypuff","double-team"
"4691",39,"jigglypuff","defense-curl"
"4692",39,"jigglypuff","light-screen"
"4693",39,"jigglypuff","reflect"
"4694",39,"jigglypuff","bide"
"4695",39,"jigglypuff","fire-blast"
"4696",39,"jigglypuff","skull-bash"
"4697",39,"jigglypuff","dream-eater"
"4698",39,"jigglypuff","flash"
"4699",39,"jigglypuff","psywave"
"4700",39,"jigglypuff","rest"
"4701",39,"jigglypuff","tri-attack"
"4702",39,"jigglypuff","substitute"
"4703",39,"jigglypuff","nightmare"
"4704",39,"jigglypuff","snore"
"4705",39,"jigglypuff","curse"
"4706",39,"jigglypuff","protect"
"4707",39,"jigglypuff","mud-slap"
"4708",39,"jigglypuff","zap-cannon"
"4709",39,"jigglypuff","icy-wind"
"4710",39,"jigglypuff","detect"
"4711",39,"jigglypuff","endure"
"4712",39,"jigglypuff","rollout"
"4713",39,"jigglypuff","swagger"
"4714",39,"jigglypuff","attract"
"4715",39,"jigglypuff","sleep-talk"
"4716",39,"jigglypuff","heal-bell"
"4717",39,"jigglypuff","return"
"4718",39,"jigglypuff","frustration"
"4719",39,"jigglypuff","safeguard"
"4720",39,"jigglypuff","pain-split"
"4721",39,"jigglypuff","dynamic-punch"
"4722",39,"jigglypuff","hidden-power"
"4723",39,"jigglypuff","rain-dance"
"4724",39,"jigglypuff","sunny-day"
"4725",39,"jigglypuff","psych-up"
"4726",39,"jigglypuff","shadow-ball"
"4727",39,"jigglypuff","stockpile"
"4728",39,"jigglypuff","spit-up"
"4729",39,"jigglypuff","swallow"
"4730",39,"jigglypuff","facade"
"4731",39,"jigglypuff","focus-punch"
"4732",39,"jigglypuff","helping-hand"
"4733",39,"jigglypuff","role-play"
"4734",39,"jigglypuff","magic-coat"
"4735",39,"jigglypuff","recycle"
"4736",39,"jigglypuff","brick-break"
"4737",39,"jigglypuff","knock-off"
"4738",39,"jigglypuff","endeavor"
"4739",39,"jigglypuff","snatch"
"4740",39,"jigglypuff","secret-power"
"4741",39,"jigglypuff","hyper-voice"
"4742",39,"jigglypuff","bounce"
"4743",39,"jigglypuff","covet"
"4744",39,"jigglypuff","shock-wave"
"4745",39,"jigglypuff","water-pulse"
"4746",39,"jigglypuff","gravity"
"4747",39,"jigglypuff","wake-up-slap"
"4748",39,"jigglypuff","gyro-ball"
"4749",39,"jigglypuff","natural-gift"
"4750",39,"jigglypuff","fling"
"4751",39,"jigglypuff","last-resort"
"4752",39,"jigglypuff","drain-punch"
"4753",39,"jigglypuff","captivate"
"4754",39,"jigglypuff","stealth-rock"
"4755",39,"jigglypuff","grass-knot"
"4756",39,"jigglypuff","charge-beam"
"4757",39,"jigglypuff","round"
"4758",39,"jigglypuff","echoed-voice"
"4759",39,"jigglypuff","incinerate"
"4760",39,"jigglypuff","retaliate"
